205 , -227
221 , -251
233 , -279
209 , -250
215 , -251
210 , -257
215 , -285
221 , -278
202 , -220
199 , -212
184 , -201
192 , -219
185 , -220
195 , -242
177 , -220
187 , -242
185 , -220
176 , -201
148 , -139
140 , -139
142 , -154
146 , -165
157 , -183
163 , -198
171 , -197
159 , -170
146 , -126
156 , -127
149 , -112
150 , -119
153 , -132
147 , -123
140 , -123
151 , -136
144 , -143
151 , -143
145 , -126
154 , -123
145 , -126
148 , -134
151 , -143
145 , -126
138 , -119
141 , -140
140 , -127
137 , -109
131 , -100
129 , -94
132 , -73
125 , -84
129 , -94
129 , -94
128 , -103
130 , -109
131 , -100
131 , -100
142 , -112
145 , -131
141 , -140
148 , -161
160 , -173
155 , -161
153 , -173
141 , -161
141 , -161
138 , -180
128 , -136
133 , -127
136 , -136
151 , -156
153 , -132
156 , -117
140 , -116
150 , -123
161 , -75
159 , -70
166 , -69
166 , -69
164 , -72
161 , -92
159 , -87
174 , -92
169 , -92
176 , -124
173 , -116
165 , -96
170 , -90
172 , -107
175 , -114
175 , -107
168 , -121
170 , -113
180 , -136
181 , -121
172 , -100
172 , -100
174 , -129
164 , -93
176 , -120
183 , -110
182 , -118
191 , -146
221 , -177
243 , -245
254 , -273
236 , -171
231 , -158
225 , -130
218 , -120
234 , -152
223 , -144
222 , -135
225 , -130
234 , -152
228 , -125
238 , -159
230 , -145
230 , -145
220 , -147
213 , -145
212 , -128
199 , -126
207 , -149
208 , -168
203 , -154
199 , -141
191 , -115
195 , -124
188 , -120
188 , -120
184 , -119
187 , -128
192 , -145
192 , -135
192 , -163
200 , -159
196 , -158
201 , -171
218 , -214
201 , -171
192 , -163
184 , -149
188 , -162
189 , -190
184 , -174
184 , -189
198 , -229
199 , -237
213 , -263
224 , -295
246 , -291
217 , -233
225 , -229
213 , -206
210 , -182
188 , -155
176 , -122
177 , -128
178 , -102
184 , -133
188 , -144
179 , -118
183 , -127
186 , -114
182 , -92
187 , -107
199 , -141
195 , -140
200 , -165
204 , -166
187 , -128
189 , -112
188 , -144
201 , -165
200 , -153
188 , -144
193 , -163
192 , -150
188 , -144
184 , -133
200 , -147
199 , -138
210 , -152
216 , -177
232 , -205
248 , -244
286 , -315
298 , -357
320 , -415
289 , -366
235 , -227
235 , -227
228 , -197
215 , -165
224 , -181
224 , -204
237 , -249
241 , -203
223 , -163
231 , -191
234 , -208
247 , -221
229 , -166
222 , -145
209 , -114
203 , -99
193 , -89
208 , -103
205 , -78
208 , -85
200 , -64
197 , -75
197 , -75
193 , -78
192 , -88
200 , -92
202 , -119
196 , -102
202 , -106
192 , -101
192 , -88
184 , -75
182 , -71
185 , -91
182 , -74
181 , -84
179 , 70
193 , -100
187 , 67
190 , -117
199 , -138
186 , -116
186 , -116
185 , -124
193 , -126
189 , -124
186 , 67
184 , -95
181 , -94
185 , -123
185 , -118
184 , -126
182 , -131
191 , -144
196 , -158
202 , -173
209 , -199
217 , -220
217 , -207
238 , -255
211 , -189
197 , -164
193 , -112
193 , -126
203 , -149
199 , -141
200 , -159
196 , -146
206 , -144
206 , -144
209 , -180
211 , -195
205 , -179
201 , -178
188 , -126
217 , -148
213 , -147
209 , -127
234 , -142
240 , -148
243 , -164
243 , -164
254 , -193
246 , -194
255 , -221
252 , -220
242 , -200
225 , -175
220 , -146
208 , -118
210 , -133
